title,author,school,sentence_ko,sentence_en,original_publication_date,corpus_edition_date,sentence_length,tokenized_txt,lemmatized_str
Meditations,Marcus Aurelius,stoicism,"너와 함께 사는 여러 미덕의 닮은 점과 비슷한 점, 특히 그들이 한꺼번에 너에게 자신을 나타내는 것만큼 너를 기쁘게 할 수 있는 것은 아무것도 없기 때문이다.","for nothing can so much rejoice thee, as the resemblances and parallels of several virtues, eminent in the dispositions of them that live with thee, especially when all at once, as it were, they represent themselves unto thee.",170,2008,226,"['for', 'nothing', 'can', 'so', 'much', 'rejoice', 'thee', 'as', 'the', 'resemblances', 'and', 'parallels', 'of', 'several', 'virtues', 'eminent', 'in', 'the', 'dispositions', 'of', 'them', 'that', 'live', 'with', 'thee', 'especially', 'when', 'all', 'at', 'once', 'as', 'it', 'were', 'they', 'represent', 'themselves', 'unto', 'thee']"," for nothing can so much rejoice thee , as the resemblance and parallel of several virtue , eminent in the disposition of -PRON- that live with thee , especially when all at once , as -PRON- be , -PRON- represent -PRON- unto thee ."
Meditations,Marcus Aurelius,stoicism,그러므로 항상 준비 태세를 갖추도록 하십시오.,"see therefore, that thou have them always in a readiness.",170,2008,57,"['see', 'therefore', 'that', 'thou', 'have', 'them', 'always', 'in', 'readiness']"," see therefore , that thou have -PRON- always in a readiness ."
Meditations,Marcus Aurelius,stoicism,할아버지 베루스에게서 온화하고 온유하며 모든 분노와 정열을 자제하는 법을 배웠습니다.,"of my grandfather verus i have learned to be gentle and meek, and to refrain from all anger and passion.",170,2008,104,"['of', 'my', 'grandfather', 'verus', 'have', 'learned', 'to', 'be', 'gentle', 'and', 'meek', 'and', 'to', 'refrain', 'from', 'all', 'anger', 'and', 'passion']"," of -PRON- grandfather Verus -PRON- have learn to be gentle and meek , and to refrain from all anger and passion ."
Meditations,Marcus Aurelius,stoicism,나를 낳은 그분의 명성과 기억으로부터,from the fame and memory of him that begot me,170,2008,45,"['from', 'the', 'fame', 'and', 'memory', 'of', 'him', 'that', 'begot', 'me']", from the fame and memory of -PRON- that beget -PRON-
Meditations,Marcus Aurelius,stoicism,저는 부끄러움과 남자다운 행동을 모두 배웠습니다.,i have learned both shamefastness and manlike behaviour.,170,2008,56,"['have', 'learned', 'both', 'shamefastness', 'and', 'manlike', 'behaviour']", -PRON- have learn both shamefastness and manlike behaviour .
Meditations,Marcus Aurelius,stoicism,"어머니에게서 나는 종교적이고 풍요로운 것을 배웠으며, 악을 행할 뿐만 아니라 악을 도모하는 것을 참으며, 여분의 음식으로 만족하고, 큰 부에 부수되는 모든 과잉을 날려 버리는 것을 배웠습니다.","of my mother i have learned to be religious, and bountiful; and to forbear, not only to do, but to intend any evil; to content myself with a spare diet, and to fly all such excess as is incidental to great wealth.",170,2008,213,"['of', 'my', 'mother', 'have', 'learned', 'to', 'be', 'religious', 'and', 'bountiful', 'and', 'to', 'forbear', 'not', 'only', 'to', 'do', 'but', 'to', 'intend', 'any', 'evil', 'to', 'content', 'myself', 'with', 'spare', 'diet', 'and', 'to', 'fly', 'all', 'such', 'excess', 'as', 'is', 'incidental', 'to', 'great', 'wealth']"," of -PRON- mother -PRON- have learn to be religious , and bountiful ; and to forbear , not only to do , but to intend any evil ; to content -PRON- with a spare diet , and to fly all such excess as be incidental to great wealth ."
Meditations,Marcus Aurelius,stoicism,"증조부께서 공립학교와 청각을 자주 다니게 하시고, 집에서 훌륭하고 유능한 선생님을 모시게 하셨으며, 그런 일이 있을 때 내가 과중한 책임을 지더라도 크게 생각하지 말라고 하셨습니다.","of my great grandfather, both to frequent public schools and auditories, and to get me good and able teachers at home; and that i ought not to think much, if upon such occasions, i were at excessive charges.",170,2008,207,"['of', 'my', 'great', 'grandfather', 'both', 'to', 'frequent', 'public', 'schools', 'and', 'auditories', 'and', 'to', 'get', 'me', 'good', 'and', 'able', 'teachers', 'at', 'home', 'and', 'that', 'ought', 'not', 'to', 'think', 'much', 'if', 'upon', 'such', 'occasions', 'were', 'at', 'excessive', 'charges']"," of -PRON- great grandfather , both to frequent public school and auditorie , and to get -PRON- good and able teacher at home ; and that -PRON- ought not to think much , if upon such occasion , -PRON- be at excessive charge ."
Meditations,Marcus Aurelius,stoicism,"서커스단에서 프라시니와 베네티라는 두 개의 큰 파벌 중 어느 쪽에도 호감을 갖지 않고, 원형경기장에서도 검투사나 펜싱 선수 중 어느 쪽에도 파뮬라리나 세큐토레스를 좋아하지 않도록 나를 키워주신 분에 대해.","of him that brought me up, not to be fondly addicted to either of the two great factions of the coursers in the circus, called prasini, and veneti: nor in the amphitheatre partially to favour any of the gladiators, or fencers, as either the parmularii, or the secutores.",170,2008,270,"['of', 'him', 'that', 'brought', 'me', 'up', 'not', 'to', 'be', 'fondly', 'addicted', 'to', 'either', 'of', 'the', 'two', 'great', 'factions', 'of', 'the', 'coursers', 'in', 'the', 'circus', 'called', 'prasini', 'and', 'veneti', 'nor', 'in', 'the', 'amphitheatre', 'partially', 'to', 'favour', 'any', 'of', 'the', 'gladiators', 'or', 'fencers', 'as', 'either', 'the', 'parmularii', 'or', 'the', 'secutores']"," of -PRON- that bring -PRON- up , not to be fondly addict to either of the two great faction of the courser in the circus , call Prasini , and Veneti : nor in the amphitheatre partially to favour any of the gladiator , or fencer , as either the Parmularii , or the Secutores ."
Meditations,Marcus Aurelius,stoicism,"또한 수고를 참는 것, 많은 것을 필요로 하지 않는 것, 할 일이 있으면 남에게 시키지 않고 스스로 하는 것, 많은 일에 간섭하지 않는 것, 남을 비방하는 것을 쉽게 인정하지 않는 것 등이 있습니다.","moreover, to endure labour; nor to need many things; when i have anything to do, to do it myself rather than by others; not to meddle with many businesses; and not easily to admit of any slander.",170,2008,195,"['moreover', 'to', 'endure', 'labour', 'nor', 'to', 'need', 'many', 'things', 'when', 'have', 'anything', 'to', 'do', 'to', 'do', 'it', 'myself', 'rather', 'than', 'by', 'others', 'not', 'to', 'meddle', 'with', 'many', 'businesses', 'and', 'not', 'easily', 'to', 'admit', 'of', 'any', 'slander']"," moreover , to endure labour ; nor to need many thing ; when -PRON- have anything to do , to do -PRON- -PRON- rather than by other ; not to meddle with many business ; and not easily to admit of any slander ."
Meditations,Marcus Aurelius,stoicism,"디오그네투스에 대하여는 헛된 일에 마음을 쓰지 말며, 흔히 말하는 것들, 즉 마술사나 현자나 사기꾼들이 기이한 일을 행한다든지, 부적의 힘과 귀신이나 악령을 쫓아낸다든지 하는 것들을 쉽게 믿지 말라고 했습니다.","of diognetus, not to busy myself about vain things, and not easily to believe those things, which are commonly spoken, by such as take upon them to work wonders, and by sorcerers, or prestidigitators, and impostors; concerning the power of charms, and their driving out of demons, or evil spirits; and the like.",170,2008,311,"['of', 'diognetus', 'not', 'to', 'busy', 'myself', 'about', 'vain', 'things', 'and', 'not', 'easily', 'to', 'believe', 'those', 'things', 'which', 'are', 'commonly', 'spoken', 'by', 'such', 'as', 'take', 'upon', 'them', 'to', 'work', 'wonders', 'and', 'by', 'sorcerers', 'or', 'prestidigitators', 'and', 'impostors', 'concerning', 'the', 'power', 'of', 'charms', 'and', 'their', 'driving', 'out', 'of', 'demons', 'or', 'evil', 'spirits', 'and', 'the', 'like']"," of Diognetus , not to busy -PRON- about vain thing , and not easily to believe those thing , which be commonly speak , by such as take upon -PRON- to work wonder , and by sorcerer , or prestidigitator , and impostor ; concern the power of charm , and -PRON- driving out of demon , or evil spirit ; and the like ."
Meditations,Marcus Aurelius,stoicism,"게임을 위해 메추라기를 키우지 말고, 그런 일로 화를 내지도 마세요.",not to keep quails for the game; nor to be mad after such things.,170,2008,65,"['not', 'to', 'keep', 'quails', 'for', 'the', 'game', 'nor', 'to', 'be', 'mad', 'after', 'such', 'things']", not to keep quail for the game ; nor to be mad after such thing .
Meditations,Marcus Aurelius,stoicism,다른 사람의 언론의 자유에 불쾌감을 느끼지 않고 철학에 저를 적용하기 위해서입니다.,"not to be offended with other men's liberty of speech, and to apply myself unto philosophy.",170,2008,91,"['not', 'to', 'be', 'offended', 'with', 'other', 'men', 'liberty', 'of', 'speech', 'and', 'to', 'apply', 'myself', 'unto', 'philosophy']"," not to be offend with other man 's liberty of speech , and to apply -PRON- unto philosophy ."
Meditations,Marcus Aurelius,stoicism,"내가 처음 바키우스와 탄다시스, 마르키아누스의 말을 듣고 젊은 시절에 대화편을 쓴 것과 철학자들의 작은 소파와 가죽, 그 밖의 그리스 규율에 따라 철학을 공언하는 사람들에게 적합한 것들을 좋아하게 된 것도 그에게 감사해야 합니다.","him also i must thank, that ever i heard first bacchius, then tandasis and marcianus, and that i did write dialogues in my youth; and that i took liking to the philosophers' little couch and skins, and such other things, which by the grecian discipline are proper to those who profess philosophy.",170,2008,296,"['him', 'also', 'must', 'thank', 'that', 'ever', 'heard', 'first', 'bacchius', 'then', 'tandasis', 'and', 'marcianus', 'and', 'that', 'did', 'write', 'dialogues', 'in', 'my', 'youth', 'and', 'that', 'took', 'liking', 'to', 'the', 'philosophers', 'little', 'couch', 'and', 'skins', 'and', 'such', 'other', 'things', 'which', 'by', 'the', 'grecian', 'discipline', 'are', 'proper', 'to', 'those', 'who', 'profess', 'philosophy']"," -PRON- also -PRON- must thank , that ever -PRON- hear first Bacchius , then Tandasis and Marcianus , and that -PRON- do write dialogue in -PRON- youth ; and that -PRON- take like to the philosopher ' little couch and skin , and such other thing , which by the grecian discipline be proper to those who profess philosophy ."
Meditations,Marcus Aurelius,stoicism,루스티쿠스에게 나는 내 삶이 어떤 구제와 치유를 원한다는 자만심에 처음 들어갔던 것을 바라보고 있습니다.,"to rusticus i am beholding, that i first entered into the conceit that my life wanted some redress and cure.",170,2008,108,"['to', 'rusticus', 'am', 'beholding', 'that', 'first', 'entered', 'into', 'the', 'conceit', 'that', 'my', 'life', 'wanted', 'some', 'redress', 'and', 'cure']"," to Rusticus -PRON- be behold , that -PRON- first enter into the conceit that -PRON- life want some redress and cure ."
Meditations,Marcus Aurelius,stoicism,"그리고 나는 평범한 궤변가들의 야망에 빠지지 않았으며, 일반적인 정리에 관한 소책자를 쓰거나 대중 서적을 통해 사람들에게 덕과 철학 연구를 권유하지 않았으며, 또한 어떤 종류의 신체적 운동에 대해서도 과시적인 방법으로 자신을 적극적인 유능한 사람으로 보이려고 애쓰지 않았다는 것입니다.","and then, that i did not fall into the ambition of ordinary sophists, either to write tracts concerning the common theorems, or to exhort men unto virtue and the study of philosophy by public orations; as also that i never by way of ostentation did affect to show myself an active able man, for any kind of bodily exercises.",170,2008,324,"['and', 'then', 'that', 'did', 'not', 'fall', 'into', 'the', 'ambition', 'of', 'ordinary', 'sophists', 'either', 'to', 'write', 'tracts', 'concerning', 'the', 'common', 'theorems', 'or', 'to', 'exhort', 'men', 'unto', 'virtue', 'and', 'the', 'study', 'of', 'philosophy', 'by', 'public', 'orations', 'as', 'also', 'that', 'never', 'by', 'way', 'of', 'ostentation', 'did', 'affect', 'to', 'show', 'myself', 'an', 'active', 'able', 'man', 'for', 'any', 'kind', 'of', 'bodily', 'exercises']"," and then , that -PRON- do not fall into the ambition of ordinary sophist , either to write tract concern the common theorem , or to exhort man unto virtue and the study of philosophy by public oration ; as also that -PRON- never by way of ostentation do affect to show -PRON- an active able man , for any kind of bodily exercise ."
Meditations,Marcus Aurelius,stoicism,"그리고 수사학과 시, 그리고 우아하고 깔끔한 언어에 대한 공부도 포기했습니다.","and that i gave over the study of rhetoric and poetry, and of elegant neat language.",170,2008,84,"['and', 'that', 'gave', 'over', 'the', 'study', 'of', 'rhetoric', 'and', 'poetry', 'and', 'of', 'elegant', 'neat', 'language']"," and that -PRON- give over the study of rhetoric and poetry , and of elegant neat language ."
Meditations,Marcus Aurelius,stoicism,긴 가운을 입고 집 안을 돌아다니거나 그런 일을 하지 않았습니다.,"that i did not use to walk about the house in my long robe, nor to do any such things.",170,2008,86,"['that', 'did', 'not', 'use', 'to', 'walk', 'about', 'the', 'house', 'in', 'my', 'long', 'robe', 'nor', 'to', 'do', 'any', 'such', 'things']"," that -PRON- do not use to walk about the house in -PRON- long robe , nor to do any such thing ."
Meditations,Marcus Aurelius,stoicism,"또 내가 그에게서 어떤 정이나 호기심도 없이 편지를 쓰는 법을 배웠으니 이는 그가 신의사에서 내 어머니에게 쓴 것과 같으며, 내게 화를 내던 자들이 내게 다시 찾아와서 만족할 만한 일이 생기면 언제든지 편안히 화해하고 다시 기뻐할 준비가 되어 있느니라.","moreover i learned of him to write letters without any affectation, or curiosity; such as that was, which by him was written to my mother from sinuessa: and to be easy and ready to be reconciled, and well pleased again with them that had offended me, as soon as any of them would be content to seek unto me again.",170,2008,313,"['moreover', 'learned', 'of', 'him', 'to', 'write', 'letters', 'without', 'any', 'affectation', 'or', 'curiosity', 'such', 'as', 'that', 'was', 'which', 'by', 'him', 'was', 'written', 'to', 'my', 'mother', 'from', 'sinuessa', 'and', 'to', 'be', 'easy', 'and', 'ready', 'to', 'be', 'reconciled', 'and', 'well', 'pleased', 'again', 'with', 'them', 'that', 'had', 'offended', 'me', 'as', 'soon', 'as', 'any', 'of', 'them', 'would', 'be', 'content', 'to', 'seek', 'unto', 'me', 'again']"," moreover -PRON- learn of -PRON- to write letter without any affectation , or curiosity ; such as that be , which by -PRON- be write to -PRON- mother from Sinuessa : and to be easy and ready to be reconcile , and well pleased again with -PRON- that have offend -PRON- , as soon as any of -PRON- would be content to seek unto -PRON- again ."
Meditations,Marcus Aurelius,stoicism,"부지런히 읽고, 가볍고 피상적인 지식에 만족하지 말고, 흔히 말하는 것에 빨리 동의하지 말라: 내가 에픽테토스의 최면술이나 도덕적 논평과 일반적인 파벌에 대해 조명한 것에 대해서도 감사해야 한다:","to read with diligence; not to rest satisfied with a light and superficial knowledge, nor quickly to assent to things commonly spoken of: whom also i must thank that ever i lighted upon epictetus his hypomnemata, or moral commentaries and common factions:",170,2008,255,"['to', 'read', 'with', 'diligence', 'not', 'to', 'rest', 'satisfied', 'with', 'light', 'and', 'superficial', 'knowledge', 'nor', 'quickly', 'to', 'assent', 'to', 'things', 'commonly', 'spoken', 'of', 'whom', 'also', 'must', 'thank', 'that', 'ever', 'lighted', 'upon', 'epictetus', 'his', 'hypomnemata', 'or', 'moral', 'commentaries', 'and', 'common', 'factions']"," to read with diligence ; not to rest satisfied with a light and superficial knowledge , nor quickly to assent to thing commonly speak of : whom also -PRON- must thank that ever -PRON- light upon Epictetus -PRON- Hypomnemata , or moral commentary and common faction :"
Meditations,Marcus Aurelius,stoicism,제게도 선물로 주셨어요.,which also he gave me of his own.,170,2008,33,"['which', 'also', 'he', 'gave', 'me', 'of', 'his', 'own']", which also -PRON- give -PRON- of -PRON- own .
Meditations,Marcus Aurelius,stoicism,"아폴로니우스로부터 참된 자유와 변함없는 굳건함, 그리고 비록 작은 것 하나도 고려하지 않고 오직 옳음과 이성만을 생각하며, 가장 심한 고통 속에서도, 아이를 잃은 후에도, 오랜 질병 속에서도 항상 같은 사람으로 남아 있었으며, 또한 같은 사람이 격렬하면서도 한가할 수 있다는 것을 내게 보여 주는 본보기가 되었습니다: 그의 강의와 설명에서 학자들과 청중들의 무능함에 화를 내거나 화를 내지 않는 사람, 그리고 그의 모든 좋은 은사와 능력 중에서 자신을 가장 존경하지 않는 사람의 진정한 모범은 그의 뛰어난 기술과 능력으로 다른 사람들에게 스토아 철학의 일반적인 정리와 격언을 가르치고 설득하는 것입니다.","from apollonius, true liberty, and unvariable steadfastness, and not to regard anything at all, though never so little, but right and reason: and always, whether in the sharpest pains, or after the loss of a child, or in long diseases, to be still the same man; who also was a present and visible example unto me, that it was possible for the same man to be both vehement and remiss: a man not subject to be vexed, and offended with the incapacity of his scholars and auditors in his lectures and expositions; and a true pattern of a man who of all his good gifts and faculties, least esteemed in himself, that his excellent skill and ability to teach and persuade others the common theorems and maxims of the stoic philosophy.",170,2008,727,"['from', 'apollonius', 'true', 'liberty', 'and', 'unvariable', 'steadfastness', 'and', 'not', 'to', 'regard', 'anything', 'at', 'all', 'though', 'never', 'so', 'little', 'but', 'right', 'and', 'reason', 'and', 'always', 'whether', 'in', 'the', 'sharpest', 'pains', 'or', 'after', 'the', 'loss', 'of', 'child', 'or', 'in', 'long', 'diseases', 'to', 'be', 'still', 'the', 'same', 'man', 'who', 'also', 'was', 'present', 'and', 'visible', 'example', 'unto', 'me', 'that', 'it', 'was', 'possible', 'for', 'the', 'same', 'man', 'to', 'be', 'both', 'vehement', 'and', 'remiss', 'man', 'not', 'subject', 'to', 'be', 'vexed', 'and', 'offended', 'with', 'the', 'incapacity', 'of', 'his', 'scholars', 'and', 'auditors', 'in', 'his', 'lectures', 'and', 'expositions', 'and', 'true', 'pattern', 'of', 'man', 'who', 'of', 'all', 'his', 'good', 'gifts', 'and', 'faculties', 'least', 'esteemed', 'in', 'himself', 'that', 'his', 'excellent', 'skill', 'and', 'ability', 'to', 'teach', 'and', 'persuade', 'others', 'the', 'common', 'theorems', 'and', 'maxims', 'of', 'the', 'stoic', 'philosophy']"," from Apollonius , true liberty , and unvariable steadfastness , and not to regard anything at all , though never so little , but right and reason : and always , whether in the sharp pain , or after the loss of a child , or in long disease , to be still the same man ; who also be a present and visible example unto -PRON- , that -PRON- be possible for the same man to be both vehement and remiss : a man not subject to be vex , and offend with the incapacity of -PRON- scholar and auditor in -PRON- lecture and exposition ; and a true pattern of a man who of all -PRON- good gift and faculty , least esteemed in -PRON- , that -PRON- excellent skill and ability to teach and persuade other the common theorem and maxim of the stoic philosophy ."
Meditations,Marcus Aurelius,stoicism,"그에게서 나는 또한 친구들로부터 호의와 친절 (일반적으로 설명되는 것처럼)을받는 법을 배웠으므로, 그들을 위해 그들에게 불쾌감을주지 않고 때때로 옳은 것보다 더 많이 양보하지 않도록했습니다.","of him also i learned how to receive favours and kindnesses (as commonly they are accounted:) from friends, so that i might not become obnoxious unto them, for them, nor more yielding upon occasion, than in right",170,2008,212,"['of', 'him', 'also', 'learned', 'how', 'to', 'receive', 'favours', 'and', 'kindnesses', 'as', 'commonly', 'they', 'are', 'accounted', 'from', 'friends', 'so', 'that', 'might', 'not', 'become', 'obnoxious', 'unto', 'them', 'for', 'them', 'nor', 'more', 'yielding', 'upon', 'occasion', 'than', 'in', 'right']"," of -PRON- also -PRON- learn how to receive favour and kindness ( as commonly -PRON- be account : ) from friend , so that -PRON- may not become obnoxious unto -PRON- , for -PRON- , nor more yielding upon occasion , than in right"
Meditations,Marcus Aurelius,stoicism,그러나 나는 무감각하고 감사할 줄 모르는 사람으로서 그들을 지나치지 않아야 합니다.,"i ought; and yet so that i should not pass them neither, as an unsensible and unthankful man.",170,2008,93,"['ought', 'and', 'yet', 'so', 'that', 'should', 'not', 'pass', 'them', 'neither', 'as', 'an', 'unsensible', 'and', 'unthankful', 'man']"," -PRON- ought ; and yet so that -PRON- should not pass -PRON- neither , as an unsensible and unthankful man ."
Meditations,Marcus Aurelius,stoicism,"섹스투스의 온화함과 부성애로 다스리는 가족의 본을 따르고, 자연에 따라 사는 것을 목적으로 삼고, 정욕 없이 엄숙하며, 친구들의 여러 성향을 주의 깊게 관찰하고, 어리석은 사람에게 화를 내지 않으며, 철학자들의 저속한 의견과 이론과 교리를 가지고 있는 사람들에게 무리하게 설정하지 않는다: 그의 대화는 남자가 모든 남자와 회사에 어떻게 자신을 수용 할 수 있는지에 대한 모범이 되었기 때문에 그의 회사는 아첨하는 사람의 아첨과 아첨보다 더 달콤하고 즐겁지만 동시에 가장 존경 받고 존경받는 사람이었습니다. 또한 적절한 행복과 교수법을 가지고 합리적이고 체계적으로 알아 내고 사람의 삶에 필요한 모든 결정과 지침을 세웠습니다.","of sextus, mildness and the pattern of a family governed with paternal affection; and a purpose to live according to nature: to be grave without affectation: to observe carefully the several dispositions of my friends, not to be offended with idiots, nor unseasonably to set upon those that are carried with the vulgar opinions, with the theorems, and tenets of philosophers: his conversation being an example how a man might accommodate himself to all men and companies; so that though his company were sweeter and more pleasing than any flatterer's cogging and fawning; yet was it at the same time most respected and reverenced: who also had a proper happiness and faculty, rationally and methodically to find out, and set in order all necessary determinations and instructions for a man's life.",170,2008,797,"['of', 'sextus', 'mildness', 'and', 'the', 'pattern', 'of', 'family', 'governed', 'with', 'paternal', 'affection', 'and', 'purpose', 'to', 'live', 'according', 'to', 'nature', 'to', 'be', 'grave', 'without', 'affectation', 'to', 'observe', 'carefully', 'the', 'several', 'dispositions', 'of', 'my', 'friends', 'not', 'to', 'be', 'offended', 'with', 'idiots', 'nor', 'unseasonably', 'to', 'set', 'upon', 'those', 'that', 'are', 'carried', 'with', 'the', 'vulgar', 'opinions', 'with', 'the', 'theorems', 'and', 'tenets', 'of', 'philosophers', 'his', 'conversation', 'being', 'an', 'example', 'how', 'man', 'might', 'accommodate', 'himself', 'to', 'all', 'men', 'and', 'companies', 'so', 'that', 'though', 'his', 'company', 'were', 'sweeter', 'and', 'more', 'pleasing', 'than', 'any', 'flatterer', 'cogging', 'and', 'fawning', 'yet', 'was', 'it', 'at', 'the', 'same', 'time', 'most', 'respected', 'and', 'reverenced', 'who', 'also', 'had', 'proper', 'happiness', 'and', 'faculty', 'rationally', 'and', 'methodically', 'to', 'find', 'out', 'and', 'set', 'in', 'order', 'all', 'necessary', 'determinations', 'and', 'instructions', 'for', 'man', 'life']"," of Sextus , mildness and the pattern of a family govern with paternal affection ; and a purpose to live accord to nature : to be grave without affectation : to observe carefully the several disposition of -PRON- friend , not to be offend with idiot , nor unseasonably to set upon those that be carry with the vulgar opinion , with the theorem , and tenet of philosopher : -PRON- conversation be an example how a man may accommodate -PRON- to all man and company ; so that though -PRON- company be sweet and more pleasing than any flatterer 's cogging and fawning ; yet be -PRON- at the same time most respected and reverence : who also have a proper happiness and faculty , rationally and methodically to find out , and set in order all necessary determination and instruction for a man 's life ."
The Antichrist,Nietzsche,nietzsche, 이 책은 가장 희귀한 남성의 책입니다., this book belongs to the most rare of men.,1888,2006,43,"['this', 'book', 'belongs', 'to', 'the', 'most', 'rare', 'of', 'men']",   this book belong to the most rare of man .
The Antichrist,Nietzsche,nietzsche,아마도 그들 중 한 명은 아직 살아 있지 않을 것입니다.,perhaps not one of them is yet alive.,1888,2006,37,"['perhaps', 'not', 'one', 'of', 'them', 'is', 'yet', 'alive']", perhaps not one of -PRON- be yet alive .
The Antichrist,Nietzsche,nietzsche,내 자라투스트라를 이해하는 사람들 중에 지금 귀가 돋아나는 사람들과 내가 어떻게 혼동 할 수 있겠습니까?,it is possible that they may be among those who understand my zarathustra how could i confound myself with those who are now sprouting ears?,1888,2006,140,"['it', 'is', 'possible', 'that', 'they', 'may', 'be', 'among', 'those', 'who', 'understand', 'my', 'zarathustra', 'how', 'could', 'confound', 'myself', 'with', 'those', 'who', 'are', 'now', 'sprouting', 'ears']", -PRON- be possible that -PRON- may be among those who understand -PRON- zarathustra how could -PRON- confound -PRON- with those who be now sprout ear ?
The Antichrist,Nietzsche,nietzsche,먼저 내일 모레가 저에게 와야 합니다.,first the day after tomorrow must come for me.,1888,2006,46,"['first', 'the', 'day', 'after', 'tomorrow', 'must', 'come', 'for', 'me']", first the day after tomorrow must come for -PRON- .
The Antichrist,Nietzsche,nietzsche,일부 남성은 사후에 태어납니다.,some men are born posthumously.,1888,2006,31,"['some', 'men', 'are', 'born', 'posthumously']", some man be bear posthumously .
The Antichrist,Nietzsche,nietzsche,누군가가 나를 이해하고 반드시 나를 이해하는 조건,"the conditions under which any one understands me, and necessarily understands me",1888,2006,81,"['the', 'conditions', 'under', 'which', 'any', 'one', 'understands', 'me', 'and', 'necessarily', 'understands', 'me']"," the condition under which any one understand -PRON- , and necessarily understand -PRON-"
The Antichrist,Nietzsche,nietzsche,저는 그들을 너무 잘 알고 있습니다.,i know them only too well.,1888,2006,26,"['know', 'them', 'only', 'too', 'well']", -PRON- know -PRON- only too well .
The Antichrist,Nietzsche,nietzsche,저의 진지함과 열정을 견뎌내기 위해서라도 그는 지적인 성실함을 극한까지 가져야 합니다.,"even to endure my seriousness, my passion, he must carry intellectual integrity to the verge of hardness.",1888,2006,105,"['even', 'to', 'endure', 'my', 'seriousness', 'my', 'passion', 'he', 'must', 'carry', 'intellectual', 'integrity', 'to', 'the', 'verge', 'of', 'hardness']"," even to endure -PRON- seriousness , -PRON- passion , -PRON- must carry intellectual integrity to the verge of hardness ."
The Antichrist,Nietzsche,nietzsche,그는 산꼭대기에서 살면서 정치와 민족주의의 비참한 소란을 그 아래에서 바라보는 데 익숙해졌을 것입니다.,he must be accustomed to living on mountain tops and to looking upon the wretched gabble of politics and nationalism as beneath him.,1888,2006,132,"['he', 'must', 'be', 'accustomed', 'to', 'living', 'on', 'mountain', 'tops', 'and', 'to', 'looking', 'upon', 'the', 'wretched', 'gabble', 'of', 'politics', 'and', 'nationalism', 'as', 'beneath', 'him']", -PRON- must be accustomed to live on mountain top and to look upon the wretched gabble of politic and nationalism as beneath -PRON- .
The Antichrist,Nietzsche,nietzsche,"그는 무관심해졌을 것이고, 그것이 자신에게 이익을 가져다주든 치명적인 결과를 가져다주든 진실을 묻지 않았을 것입니다.",he must have become indifferent; he must never ask of the truth whether it brings profit to him or a fatality to him.,1888,2006,117,"['he', 'must', 'have', 'become', 'indifferent', 'he', 'must', 'never', 'ask', 'of', 'the', 'truth', 'whether', 'it', 'brings', 'profit', 'to', 'him', 'or', 'fatality', 'to', 'him']", -PRON- must have become indifferent ; -PRON- must never ask of the truth whether -PRON- bring profit to -PRON- or a fatality to -PRON- .
The Antichrist,Nietzsche,nietzsche,"그는 누구도 용기를 내지 못하는 질문, 미궁에 대한 금지된 예정에 대한 용기를 위해 힘에서 태어난 성향을 가져야 합니다.","he must have an inclination, born of strength, for questions that no one has the courage for; the courage for the forbidden predestination for the labyrinth.",1888,2006,157,"['he', 'must', 'have', 'an', 'inclination', 'born', 'of', 'strength', 'for', 'questions', 'that', 'no', 'one', 'has', 'the', 'courage', 'for', 'the', 'courage', 'for', 'the', 'forbidden', 'predestination', 'for', 'the', 'labyrinth']"," -PRON- must have an inclination , bear of strength , for question that no one have the courage for ; the courage for the forbidden predestination for the labyrinth ."
The Antichrist,Nietzsche,nietzsche,가장 먼 곳에 있는 것을 보는 새로운 눈.,new eyes for what is most distant.,1888,2006,34,"['new', 'eyes', 'for', 'what', 'is', 'most', 'distant']", new eye for what be most distant .
The Antichrist,Nietzsche,nietzsche,지금까지 듣지 못했던 진실에 대한 새로운 양심.,a new conscience for truths that have hitherto remained unheard.,1888,2006,64,"['new', 'conscience', 'for', 'truths', 'that', 'have', 'hitherto', 'remained', 'unheard']", a new conscience for truth that have hitherto remain unheard .
The Antichrist,Nietzsche,nietzsche,그리고 그의 힘과 열정을 하나로 모으기 위해 웅장한 방식으로 절약하려는 의지.,"and the will to economize in the grand manner to hold together his strength, his enthusiasm.",1888,2006,92,"['and', 'the', 'will', 'to', 'economize', 'in', 'the', 'grand', 'manner', 'to', 'hold', 'together', 'his', 'strength', 'his', 'enthusiasm']"," and the will to economize in the grand manner to hold together -PRON- strength , -PRON- enthusiasm ."
The Antichrist,Nietzsche,nietzsche,"자기 자신에 대한 경외심, 자기 자신에 대한 사랑, 자기 자신에 대한 절대적인 자유.",reverence for self; love of self; absolute freedom of self.,1888,2006,59,"['reverence', 'for', 'self', 'love', 'of', 'self', 'absolute', 'freedom', 'of', 'self']", reverence for self ; love of self ; absolute freedom of self .
The Antichrist,Nietzsche,nietzsche,그런 종류의 독자는 제 독자들뿐입니다.,of that sort only are my readers,1888,2006,32,"['of', 'that', 'sort', 'only', 'are', 'my', 'readers']", of that sort only be -PRON- reader
