title,author,school,sentence_ko,sentence_en,original_publication_date,corpus_edition_date,sentence_length,tokenized_txt,lemmatized_str
Meditations,Marcus Aurelius,stoicism,"Of him also I learned how to receive favours and kindnesses (as commonly they are accounted:) from friends, so that I might not become obnoxious unto them, for them, nor more yielding upon occasion, than in right","of him also i learned how to receive favours and kindnesses (as commonly they are accounted:) from friends, so that i might not become obnoxious unto them, for them, nor more yielding upon occasion, than in right",170,2008,212,"['of', 'him', 'also', 'learned', 'how', 'to', 'receive', 'favours', 'and', 'kindnesses', 'as', 'commonly', 'they', 'are', 'accounted', 'from', 'friends', 'so', 'that', 'might', 'not', 'become', 'obnoxious', 'unto', 'them', 'for', 'them', 'nor', 'more', 'yielding', 'upon', 'occasion', 'than', 'in', 'right']"," of -PRON- also -PRON- learn how to receive favour and kindness ( as commonly -PRON- be account : ) from friend , so that -PRON- may not become obnoxious unto -PRON- , for -PRON- , nor more yielding upon occasion , than in right"
Meditations,Marcus Aurelius,stoicism,"I ought; and yet so that I should not pass them neither, as an unsensible and unthankful man.","i ought; and yet so that i should not pass them neither, as an unsensible and unthankful man.",170,2008,93,"['ought', 'and', 'yet', 'so', 'that', 'should', 'not', 'pass', 'them', 'neither', 'as', 'an', 'unsensible', 'and', 'unthankful', 'man']"," -PRON- ought ; and yet so that -PRON- should not pass -PRON- neither , as an unsensible and unthankful man ."
Meditations,Marcus Aurelius,stoicism,"Of Sextus, mildness and the pattern of a family governed with paternal affection; and a purpose to live according to nature: to be grave without affectation: to observe carefully the several dispositions of my friends, not to be offended with idiots, nor unseasonably to set upon those that are carried with the vulgar opinions, with the theorems, and tenets of philosophers: his conversation being an example how a man might accommodate himself to all men and companies; so that though his company were sweeter and more pleasing than any flatterer's cogging and fawning; yet was it at the same time most respected and reverenced: who also had a proper happiness and faculty, rationally and methodically to find out, and set in order all necessary determinations and instructions for a man's life.","of sextus, mildness and the pattern of a family governed with paternal affection; and a purpose to live according to nature: to be grave without affectation: to observe carefully the several dispositions of my friends, not to be offended with idiots, nor unseasonably to set upon those that are carried with the vulgar opinions, with the theorems, and tenets of philosophers: his conversation being an example how a man might accommodate himself to all men and companies; so that though his company were sweeter and more pleasing than any flatterer's cogging and fawning; yet was it at the same time most respected and reverenced: who also had a proper happiness and faculty, rationally and methodically to find out, and set in order all necessary determinations and instructions for a man's life.",170,2008,797,"['of', 'sextus', 'mildness', 'and', 'the', 'pattern', 'of', 'family', 'governed', 'with', 'paternal', 'affection', 'and', 'purpose', 'to', 'live', 'according', 'to', 'nature', 'to', 'be', 'grave', 'without', 'affectation', 'to', 'observe', 'carefully', 'the', 'several', 'dispositions', 'of', 'my', 'friends', 'not', 'to', 'be', 'offended', 'with', 'idiots', 'nor', 'unseasonably', 'to', 'set', 'upon', 'those', 'that', 'are', 'carried', 'with', 'the', 'vulgar', 'opinions', 'with', 'the', 'theorems', 'and', 'tenets', 'of', 'philosophers', 'his', 'conversation', 'being', 'an', 'example', 'how', 'man', 'might', 'accommodate', 'himself', 'to', 'all', 'men', 'and', 'companies', 'so', 'that', 'though', 'his', 'company', 'were', 'sweeter', 'and', 'more', 'pleasing', 'than', 'any', 'flatterer', 'cogging', 'and', 'fawning', 'yet', 'was', 'it', 'at', 'the', 'same', 'time', 'most', 'respected', 'and', 'reverenced', 'who', 'also', 'had', 'proper', 'happiness', 'and', 'faculty', 'rationally', 'and', 'methodically', 'to', 'find', 'out', 'and', 'set', 'in', 'order', 'all', 'necessary', 'determinations', 'and', 'instructions', 'for', 'man', 'life']"," of Sextus , mildness and the pattern of a family govern with paternal affection ; and a purpose to live accord to nature : to be grave without affectation : to observe carefully the several disposition of -PRON- friend , not to be offend with idiot , nor unseasonably to set upon those that be carry with the vulgar opinion , with the theorem , and tenet of philosopher : -PRON- conversation be an example how a man may accommodate -PRON- to all man and company ; so that though -PRON- company be sweet and more pleasing than any flatterer 's cogging and fawning ; yet be -PRON- at the same time most respected and reverence : who also have a proper happiness and faculty , rationally and methodically to find out , and set in order all necessary determination and instruction for a man 's life ."
The Antichrist,Nietzsche,nietzsche, This book belongs to the most rare of men., this book belongs to the most rare of men.,1888,2006,43,"['this', 'book', 'belongs', 'to', 'the', 'most', 'rare', 'of', 'men']",   this book belong to the most rare of man .
The Antichrist,Nietzsche,nietzsche,Perhaps not one of them is yet alive.,perhaps not one of them is yet alive.,1888,2006,37,"['perhaps', 'not', 'one', 'of', 'them', 'is', 'yet', 'alive']", perhaps not one of -PRON- be yet alive .
The Antichrist,Nietzsche,nietzsche,It is possible that they may be among those who understand my Zarathustra how could I confound myself with those who are now sprouting ears?,it is possible that they may be among those who understand my zarathustra how could i confound myself with those who are now sprouting ears?,1888,2006,140,"['it', 'is', 'possible', 'that', 'they', 'may', 'be', 'among', 'those', 'who', 'understand', 'my', 'zarathustra', 'how', 'could', 'confound', 'myself', 'with', 'those', 'who', 'are', 'now', 'sprouting', 'ears']", -PRON- be possible that -PRON- may be among those who understand -PRON- zarathustra how could -PRON- confound -PRON- with those who be now sprout ear ?
The Antichrist,Nietzsche,nietzsche,First the day after tomorrow must come for me.,first the day after tomorrow must come for me.,1888,2006,46,"['first', 'the', 'day', 'after', 'tomorrow', 'must', 'come', 'for', 'me']", first the day after tomorrow must come for -PRON- .
The Antichrist,Nietzsche,nietzsche,Some men are born posthumously.,some men are born posthumously.,1888,2006,31,"['some', 'men', 'are', 'born', 'posthumously']", some man be bear posthumously .
The Antichrist,Nietzsche,nietzsche,"The conditions under which any one understands me, and necessarily understands me","the conditions under which any one understands me, and necessarily understands me",1888,2006,81,"['the', 'conditions', 'under', 'which', 'any', 'one', 'understands', 'me', 'and', 'necessarily', 'understands', 'me']"," the condition under which any one understand -PRON- , and necessarily understand -PRON-"
The Antichrist,Nietzsche,nietzsche,I know them only too well.,i know them only too well.,1888,2006,26,"['know', 'them', 'only', 'too', 'well']", -PRON- know -PRON- only too well .
The Antichrist,Nietzsche,nietzsche,"Even to endure my seriousness, my passion, he must carry intellectual integrity to the verge of hardness.","even to endure my seriousness, my passion, he must carry intellectual integrity to the verge of hardness.",1888,2006,105,"['even', 'to', 'endure', 'my', 'seriousness', 'my', 'passion', 'he', 'must', 'carry', 'intellectual', 'integrity', 'to', 'the', 'verge', 'of', 'hardness']"," even to endure -PRON- seriousness , -PRON- passion , -PRON- must carry intellectual integrity to the verge of hardness ."
The Antichrist,Nietzsche,nietzsche,He must be accustomed to living on mountain tops and to looking upon the wretched gabble of politics and nationalism as beneath him.,he must be accustomed to living on mountain tops and to looking upon the wretched gabble of politics and nationalism as beneath him.,1888,2006,132,"['he', 'must', 'be', 'accustomed', 'to', 'living', 'on', 'mountain', 'tops', 'and', 'to', 'looking', 'upon', 'the', 'wretched', 'gabble', 'of', 'politics', 'and', 'nationalism', 'as', 'beneath', 'him']", -PRON- must be accustomed to live on mountain top and to look upon the wretched gabble of politic and nationalism as beneath -PRON- .
The Antichrist,Nietzsche,nietzsche,He must have become indifferent; he must never ask of the truth whether it brings profit to him or a fatality to him.,he must have become indifferent; he must never ask of the truth whether it brings profit to him or a fatality to him.,1888,2006,117,"['he', 'must', 'have', 'become', 'indifferent', 'he', 'must', 'never', 'ask', 'of', 'the', 'truth', 'whether', 'it', 'brings', 'profit', 'to', 'him', 'or', 'fatality', 'to', 'him']", -PRON- must have become indifferent ; -PRON- must never ask of the truth whether -PRON- bring profit to -PRON- or a fatality to -PRON- .
The Antichrist,Nietzsche,nietzsche,"He must have an inclination, born of strength, for questions that no one has the courage for; the courage for the forbidden predestination for the labyrinth.","he must have an inclination, born of strength, for questions that no one has the courage for; the courage for the forbidden predestination for the labyrinth.",1888,2006,157,"['he', 'must', 'have', 'an', 'inclination', 'born', 'of', 'strength', 'for', 'questions', 'that', 'no', 'one', 'has', 'the', 'courage', 'for', 'the', 'courage', 'for', 'the', 'forbidden', 'predestination', 'for', 'the', 'labyrinth']"," -PRON- must have an inclination , bear of strength , for question that no one have the courage for ; the courage for the forbidden predestination for the labyrinth ."
The Antichrist,Nietzsche,nietzsche,New eyes for what is most distant.,new eyes for what is most distant.,1888,2006,34,"['new', 'eyes', 'for', 'what', 'is', 'most', 'distant']", new eye for what be most distant .
The Antichrist,Nietzsche,nietzsche,A new conscience for truths that have hitherto remained unheard.,a new conscience for truths that have hitherto remained unheard.,1888,2006,64,"['new', 'conscience', 'for', 'truths', 'that', 'have', 'hitherto', 'remained', 'unheard']", a new conscience for truth that have hitherto remain unheard .
The Antichrist,Nietzsche,nietzsche,"And the will to economize in the grand manner to hold together his strength, his enthusiasm.","and the will to economize in the grand manner to hold together his strength, his enthusiasm.",1888,2006,92,"['and', 'the', 'will', 'to', 'economize', 'in', 'the', 'grand', 'manner', 'to', 'hold', 'together', 'his', 'strength', 'his', 'enthusiasm']"," and the will to economize in the grand manner to hold together -PRON- strength , -PRON- enthusiasm ."
The Antichrist,Nietzsche,nietzsche,Reverence for self; love of self; absolute freedom of self.,reverence for self; love of self; absolute freedom of self.,1888,2006,59,"['reverence', 'for', 'self', 'love', 'of', 'self', 'absolute', 'freedom', 'of', 'self']", reverence for self ; love of self ; absolute freedom of self .
The Antichrist,Nietzsche,nietzsche,of that sort only are my readers,of that sort only are my readers,1888,2006,32,"['of', 'that', 'sort', 'only', 'are', 'my', 'readers']", of that sort only be -PRON- reader
The Antichrist,Nietzsche,nietzsche,", my true readers, my readers foreordained: of",", my true readers, my readers foreordained: of",1888,2006,46,"['my', 'true', 'readers', 'my', 'readers', 'foreordained', 'of']"," , -PRON- true reader , -PRON- reader foreordain : of"
The Antichrist,Nietzsche,nietzsche,what account are the rest The rest are merely humanity.,what account are the rest the rest are merely humanity.,1888,2006,55,"['what', 'account', 'are', 'the', 'rest', 'the', 'rest', 'are', 'merely', 'humanity']", what account be the rest the rest be merely humanity .
The Antichrist,Nietzsche,nietzsche,"One must make one's self superior to humanity, in power, in loftiness of soul, in contempt.","one must make one's self superior to humanity, in power, in loftiness of soul, in contempt.",1888,2006,91,"['one', 'must', 'make', 'one', 'self', 'superior', 'to', 'humanity', 'in', 'power', 'in', 'loftiness', 'of', 'soul', 'in', 'contempt']"," one must make one 's self superior to humanity , in power , in loftiness of soul , in contempt ."
The Antichrist,Nietzsche,nietzsche,We are Hyperboreans we know well enough how remote our place is.,we are hyperboreans we know well enough how remote our place is.,1888,2006,64,"['we', 'are', 'hyperboreans', 'we', 'know', 'well', 'enough', 'how', 'remote', 'our', 'place', 'is']", -PRON- be hyperborean -PRON- know well enough how remote -PRON- place be .
The Antichrist,Nietzsche,nietzsche,"Neither by land nor by water will you find the road to the Hyperboreans even Pindar, in his day, knew that much about us.","neither by land nor by water will you find the road to the hyperboreans even pindar, in his day, knew that much about us.",1888,2006,121,"['neither', 'by', 'land', 'nor', 'by', 'water', 'will', 'you', 'find', 'the', 'road', 'to', 'the', 'hyperboreans', 'even', 'pindar', 'in', 'his', 'day', 'knew', 'that', 'much', 'about', 'us']"," neither by land nor by water will -PRON- find the road to the Hyperboreans even Pindar , in -PRON- day , know that much about -PRON- ."
The Antichrist,Nietzsche,nietzsche,"Beyond the North, beyond the ice, beyond death our life, our happiness.","beyond the north, beyond the ice, beyond death our life, our happiness.",1888,2006,71,"['beyond', 'the', 'north', 'beyond', 'the', 'ice', 'beyond', 'death', 'our', 'life', 'our', 'happiness']"," beyond the North , beyond the ice , beyond death -PRON- life , -PRON- happiness ."
The Antichrist,Nietzsche,nietzsche,We have discovered that happiness; we know the way; we got our knowledge of it from thousands of years in the labyrinth.,we have discovered that happiness; we know the way; we got our knowledge of it from thousands of years in the labyrinth.,1888,2006,120,"['we', 'have', 'discovered', 'that', 'happiness', 'we', 'know', 'the', 'way', 'we', 'got', 'our', 'knowledge', 'of', 'it', 'from', 'thousands', 'of', 'years', 'in', 'the', 'labyrinth']", -PRON- have discover that happiness ; -PRON- know the way ; -PRON- get -PRON- knowledge of -PRON- from thousand of year in the labyrinth .
The Antichrist,Nietzsche,nietzsche,Who else has found it?,who else has found it?,1888,2006,22,"['who', 'else', 'has', 'found', 'it']", who else have find -PRON- ?
The Antichrist,Nietzsche,nietzsche,I don't know either the way out or the way in; I am whatever doesn't know either the way out or the way in so sighs the man of today.,i don't know either the way out or the way in; i am whatever doesn't know either the way out or the way in so sighs the man of today.,1888,2006,133,"['don', 'know', 'either', 'the', 'way', 'out', 'or', 'the', 'way', 'in', 'am', 'whatever', 'doesn', 'know', 'either', 'the', 'way', 'out', 'or', 'the', 'way', 'in', 'so', 'sighs', 'the', 'man', 'of', 'today']", -PRON- do not know either the way out or the way in ; -PRON- be whatever do not know either the way out or the way in so sigh the man of today .
Beyond Good And Evil,Nietzsche,nietzsche, that Truth is a woman, that truth is a woman,1886,2003,22,"['that', 'truth', 'is', 'woman']",   that truth be a woman
Beyond Good And Evil,Nietzsche,nietzsche,"Is there not ground for suspecting that all philosophers, in so far as they have been dogmatists, have failed to understand women that the terrible seriousness and clumsy importunity with which they have usually paid their addresses to Truth, have been unskilled and unseemly methods for winning a woman?","is there not ground for suspecting that all philosophers, in so far as they have been dogmatists, have failed to understand women that the terrible seriousness and clumsy importunity with which they have usually paid their addresses to truth, have been unskilled and unseemly methods for winning a woman?",1886,2003,304,"['is', 'there', 'not', 'ground', 'for', 'suspecting', 'that', 'all', 'philosophers', 'in', 'so', 'far', 'as', 'they', 'have', 'been', 'dogmatists', 'have', 'failed', 'to', 'understand', 'women', 'that', 'the', 'terrible', 'seriousness', 'and', 'clumsy', 'importunity', 'with', 'which', 'they', 'have', 'usually', 'paid', 'their', 'addresses', 'to', 'truth', 'have', 'been', 'unskilled', 'and', 'unseemly', 'methods', 'for', 'winning', 'woman']"," be there not grind for suspect that all philosopher , in so far as -PRON- have be dogmatist , have fail to understand woman that the terrible seriousness and clumsy importunity with which -PRON- have usually pay -PRON- address to truth , have be unskilled and unseemly method for win a woman ?"
Beyond Good And Evil,Nietzsche,nietzsche,Certainly she has never allowed herself to be won; and at present every kind of dogma stands with sad and discouraged mien indeed,certainly she has never allowed herself to be won; and at present every kind of dogma stands with sad and discouraged mien indeed,1886,2003,129,"['certainly', 'she', 'has', 'never', 'allowed', 'herself', 'to', 'be', 'won', 'and', 'at', 'present', 'every', 'kind', 'of', 'dogma', 'stands', 'with', 'sad', 'and', 'discouraged', 'mien', 'indeed']", certainly -PRON- have never allow -PRON- to be win ; and at present every kind of dogma stand with sad and discourage mien indeed
Beyond Good And Evil,Nietzsche,nietzsche,"For there are scoffers who maintain that it has fallen, that all dogma lies on the ground","for there are scoffers who maintain that it has fallen, that all dogma lies on the ground",1886,2003,89,"['for', 'there', 'are', 'scoffers', 'who', 'maintain', 'that', 'it', 'has', 'fallen', 'that', 'all', 'dogma', 'lies', 'on', 'the', 'ground']"," for there be scoffer who maintain that -PRON- have fall , that all dogma lie on the ground"
Beyond Good And Evil,Nietzsche,nietzsche,"nay more, that it is at its last gasp.","nay more, that it is at its last gasp.",1886,2003,38,"['nay', 'more', 'that', 'it', 'is', 'at', 'its', 'last', 'gasp']"," nay more , that -PRON- be at -PRON- last gasp ."
Beyond Good And Evil,Nietzsche,nietzsche,"But to speak seriously, there are good grounds for hoping that all dogmatizing in philosophy, whatever solemn, whatever conclusive and decided airs it has assumed, may have been only a noble puerilism and tyronism; and probably the time is at hand when it will be once and again understood has actually sufficed for the basis of such imposing and absolute philosophical edifices as the dogmatists","but to speak seriously, there are good grounds for hoping that all dogmatizing in philosophy, whatever solemn, whatever conclusive and decided airs it has assumed, may have been only a noble puerilism and tyronism; and probably the time is at hand when it will be once and again understood has actually sufficed for the basis of such imposing and absolute philosophical edifices as the dogmatists",1886,2003,396,"['but', 'to', 'speak', 'seriously', 'there', 'are', 'good', 'grounds', 'for', 'hoping', 'that', 'all', 'dogmatizing', 'in', 'philosophy', 'whatever', 'solemn', 'whatever', 'conclusive', 'and', 'decided', 'airs', 'it', 'has', 'assumed', 'may', 'have', 'been', 'only', 'noble', 'puerilism', 'and', 'tyronism', 'and', 'probably', 'the', 'time', 'is', 'at', 'hand', 'when', 'it', 'will', 'be', 'once', 'and', 'again', 'understood', 'has', 'actually', 'sufficed', 'for', 'the', 'basis', 'of', 'such', 'imposing', 'and', 'absolute', 'philosophical', 'edifices', 'as', 'the', 'dogmatists']"," but to speak seriously , there be good ground for hope that all dogmatize in philosophy , whatever solemn , whatever conclusive and decide air -PRON- have assume , may have be only a noble puerilism and tyronism ; and probably the time be at hand when -PRON- will be once and again understand have actually suffice for the basis of such impose and absolute philosophical edifice as the dogmatist"
Beyond Good And Evil,Nietzsche,nietzsche,"have hitherto reared: perhaps some popular superstition of immemorial time (such as the soul superstition, which, in the form of subject and ego superstition, has not yet ceased doing mischief)","have hitherto reared: perhaps some popular superstition of immemorial time (such as the soul superstition, which, in the form of subject and ego superstition, has not yet ceased doing mischief)",1886,2003,193,"['have', 'hitherto', 'reared', 'perhaps', 'some', 'popular', 'superstition', 'of', 'immemorial', 'time', 'such', 'as', 'the', 'soul', 'superstition', 'which', 'in', 'the', 'form', 'of', 'subject', 'and', 'ego', 'superstition', 'has', 'not', 'yet', 'ceased', 'doing', 'mischief']"," have hitherto rear : perhaps some popular superstition of immemorial time ( such as the soul superstition , which , in the form of subject and ego superstition , have not yet cease do mischief )"
Beyond Good And Evil,Nietzsche,nietzsche,": perhaps some play upon words, a deception on the part of grammar, or an audacious generalization of very restricted, very personal, very human all too human facts.",": perhaps some play upon words, a deception on the part of grammar, or an audacious generalization of very restricted, very personal, very human all too human facts.",1886,2003,165,"['perhaps', 'some', 'play', 'upon', 'words', 'deception', 'on', 'the', 'part', 'of', 'grammar', 'or', 'an', 'audacious', 'generalization', 'of', 'very', 'restricted', 'very', 'personal', 'very', 'human', 'all', 'too', 'human', 'facts']"," : perhaps some play upon word , a deception on the part of grammar , or an audacious generalization of very restricted , very personal , very human all too human fact ."
Beyond Good And Evil,Nietzsche,nietzsche,"The philosophy of the dogmatists, it is to be hoped, was only a promise for thousands of years afterwards, as was astrology in still earlier times, in the service of which probably more labour, gold, acuteness, and patience have been spent than on any actual science hitherto: we owe to it, and to its super terrestrial pretensions in Asia and Egypt, the grand style of architecture.","the philosophy of the dogmatists, it is to be hoped, was only a promise for thousands of years afterwards, as was astrology in still earlier times, in the service of which probably more labour, gold, acuteness, and patience have been spent than on any actual science hitherto: we owe to it, and to its super terrestrial pretensions in asia and egypt, the grand style of architecture.",1886,2003,383,"['the', 'philosophy', 'of', 'the', 'dogmatists', 'it', 'is', 'to', 'be', 'hoped', 'was', 'only', 'promise', 'for', 'thousands', 'of', 'years', 'afterwards', 'as', 'was', 'astrology', 'in', 'still', 'earlier', 'times', 'in', 'the', 'service', 'of', 'which', 'probably', 'more', 'labour', 'gold', 'acuteness', 'and', 'patience', 'have', 'been', 'spent', 'than', 'on', 'any', 'actual', 'science', 'hitherto', 'we', 'owe', 'to', 'it', 'and', 'to', 'its', 'super', 'terrestrial', 'pretensions', 'in', 'asia', 'and', 'egypt', 'the', 'grand', 'style', 'of', 'architecture']"," the philosophy of the dogmatist , -PRON- be to be hope , be only a promise for thousand of year afterwards , as be astrology in still early time , in the service of which probably more labour , gold , acuteness , and patience have be spend than on any actual science hitherto : -PRON- owe to -PRON- , and to -PRON- super terrestrial pretension in Asia and Egypt , the grand style of architecture ."
Beyond Good And Evil,Nietzsche,nietzsche,"It seems that in order to inscribe themselves upon the heart of humanity with everlasting claims, all great things have first to wander about the earth as enormous and awe inspiring caricatures: dogmatic philosophy has been a caricature of this kind for instance, the Vedanta doctrine in Asia, and Platonism in Europe.","it seems that in order to inscribe themselves upon the heart of humanity with everlasting claims, all great things have first to wander about the earth as enormous and awe inspiring caricatures: dogmatic philosophy has been a caricature of this kind for instance, the vedanta doctrine in asia, and platonism in europe.",1886,2003,318,"['it', 'seems', 'that', 'in', 'order', 'to', 'inscribe', 'themselves', 'upon', 'the', 'heart', 'of', 'humanity', 'with', 'everlasting', 'claims', 'all', 'great', 'things', 'have', 'first', 'to', 'wander', 'about', 'the', 'earth', 'as', 'enormous', 'and', 'awe', 'inspiring', 'caricatures', 'dogmatic', 'philosophy', 'has', 'been', 'caricature', 'of', 'this', 'kind', 'for', 'instance', 'the', 'vedanta', 'doctrine', 'in', 'asia', 'and', 'platonism', 'in', 'europe']"," -PRON- seem that in order to inscribe -PRON- upon the heart of humanity with everlasting claim , all great thing have first to wander about the earth as enormous and awe inspiring caricature : dogmatic philosophy have be a caricature of this kind for instance , the Vedanta doctrine in Asia , and Platonism in Europe ."
Beyond Good And Evil,Nietzsche,nietzsche,"Let us not be ungrateful to it, although it must certainly be confessed that the worst, the most tiresome, and the most dangerous of errors hitherto has been a dogmatist error namely, Plato's invention of Pure Spirit and the Good in Itself.","let us not be ungrateful to it, although it must certainly be confessed that the worst, the most tiresome, and the most dangerous of errors hitherto has been a dogmatist error namely, plato's invention of pure spirit and the good in itself.",1886,2003,240,"['let', 'us', 'not', 'be', 'ungrateful', 'to', 'it', 'although', 'it', 'must', 'certainly', 'be', 'confessed', 'that', 'the', 'worst', 'the', 'most', 'tiresome', 'and', 'the', 'most', 'dangerous', 'of', 'errors', 'hitherto', 'has', 'been', 'dogmatist', 'error', 'namely', 'plato', 'invention', 'of', 'pure', 'spirit', 'and', 'the', 'good', 'in', 'itself']"," let -PRON- not be ungrateful to -PRON- , although -PRON- must certainly be confess that the bad , the most tiresome , and the most dangerous of error hitherto have be a dogmatist error namely , Plato 's invention of Pure Spirit and the good in -PRON- ."
Beyond Good And Evil,Nietzsche,nietzsche,"But now when it has been surmounted, when Europe, rid of this nightmare, can again draw breath freely and at least enjoy a healthier sleep, we, are the heirs of all the strength which the struggle against this error has fostered.","but now when it has been surmounted, when europe, rid of this nightmare, can again draw breath freely and at least enjoy a healthier sleep, we, are the heirs of all the strength which the struggle against this error has fostered.",1886,2003,229,"['but', 'now', 'when', 'it', 'has', 'been', 'surmounted', 'when', 'europe', 'rid', 'of', 'this', 'nightmare', 'can', 'again', 'draw', 'breath', 'freely', 'and', 'at', 'least', 'enjoy', 'healthier', 'sleep', 'we', 'are', 'the', 'heirs', 'of', 'all', 'the', 'strength', 'which', 'the', 'struggle', 'against', 'this', 'error', 'has', 'fostered']"," but now when -PRON- have be surmount , when Europe , rid of this nightmare , can again draw breath freely and at least enjoy a healthy sleep , -PRON- , be the heir of all the strength which the struggle against this error have foster ."
Beyond Good And Evil,Nietzsche,nietzsche,"It amounted to the very inversion of truth, and the denial of the the fundamental condition of life, to speak of Spirit and the Good as Plato spoke of them; indeed one might ask, as a physician:","it amounted to the very inversion of truth, and the denial of the the fundamental condition of life, to speak of spirit and the good as plato spoke of them; indeed one might ask, as a physician:",1886,2003,194,"['it', 'amounted', 'to', 'the', 'very', 'inversion', 'of', 'truth', 'and', 'the', 'denial', 'of', 'the', 'the', 'fundamental', 'condition', 'of', 'life', 'to', 'speak', 'of', 'spirit', 'and', 'the', 'good', 'as', 'plato', 'spoke', 'of', 'them', 'indeed', 'one', 'might', 'ask', 'as', 'physician']"," -PRON- amount to the very inversion of truth , and the denial of the the fundamental condition of life , to speak of Spirit and the Good as Plato speak of -PRON- ; indeed one may ask , as a physician :"
Beyond Good And Evil,Nietzsche,nietzsche,"How did such a malady attack that finest product of antiquity, Plato?","how did such a malady attack that finest product of antiquity, plato?",1886,2003,69,"['how', 'did', 'such', 'malady', 'attack', 'that', 'finest', 'product', 'of', 'antiquity', 'plato']"," how do such a malady attack that fine product of antiquity , Plato ?"
Beyond Good And Evil,Nietzsche,nietzsche,Had the wicked Socrates really corrupted him?,had the wicked socrates really corrupted him?,1886,2003,45,"['had', 'the', 'wicked', 'socrates', 'really', 'corrupted', 'him']", have the wicked Socrates really corrupt -PRON- ?
Beyond Good And Evil,Nietzsche,nietzsche,"Was Socrates after all a corrupter of youths, and deserved his hemlock?","was socrates after all a corrupter of youths, and deserved his hemlock?",1886,2003,71,"['was', 'socrates', 'after', 'all', 'corrupter', 'of', 'youths', 'and', 'deserved', 'his', 'hemlock']"," be Socrates after all a corrupter of youth , and deserve -PRON- hemlock ?"
Beyond Good And Evil,Nietzsche,nietzsche,"But the struggle against Plato, or to speak plainer, and for the people the struggle against the ecclesiastical oppression of millenniums of Christianity, produced in Europe a magnificent tension of soul, such as had not existed anywhere previously; with such a tensely strained bow one can now aim at the furthest goals.","but the struggle against plato, or to speak plainer, and for the people the struggle against the ecclesiastical oppression of millenniums of christianity, produced in europe a magnificent tension of soul, such as had not existed anywhere previously; with such a tensely strained bow one can now aim at the furthest goals.",1886,2003,321,"['but', 'the', 'struggle', 'against', 'plato', 'or', 'to', 'speak', 'plainer', 'and', 'for', 'the', 'people', 'the', 'struggle', 'against', 'the', 'ecclesiastical', 'oppression', 'of', 'millenniums', 'of', 'christianity', 'produced', 'in', 'europe', 'magnificent', 'tension', 'of', 'soul', 'such', 'as', 'had', 'not', 'existed', 'anywhere', 'previously', 'with', 'such', 'tensely', 'strained', 'bow', 'one', 'can', 'now', 'aim', 'at', 'the', 'furthest', 'goals']"," but the struggle against Plato , or to speak plain , and for the people the struggle against the ecclesiastical oppression of millennium of Christianity , produce in Europe a magnificent tension of soul , such as have not exist anywhere previously ; with such a tensely strained bow one can now aim at the furth goal ."
Beyond Good And Evil,Nietzsche,nietzsche,"As a matter of fact, the European feels this tension as a state of distress, and twice attempts have been made in grand style to unbend the bow:","as a matter of fact, the european feels this tension as a state of distress, and twice attempts have been made in grand style to unbend the bow:",1886,2003,144,"['as', 'matter', 'of', 'fact', 'the', 'european', 'feels', 'this', 'tension', 'as', 'state', 'of', 'distress', 'and', 'twice', 'attempts', 'have', 'been', 'made', 'in', 'grand', 'style', 'to', 'unbend', 'the', 'bow']"," as a matter of fact , the European feel this tension as a state of distress , and twice attempt have be make in grand style to unbend the bow :"
Beyond Good And Evil,Nietzsche,nietzsche,"once by means of Jesuitism, and the second time by means of democratic enlightenment which, with the aid of liberty of the press and newspaper reading, might, in fact, bring it about that the spirit would not so easily find itself in distress","once by means of jesuitism, and the second time by means of democratic enlightenment which, with the aid of liberty of the press and newspaper reading, might, in fact, bring it about that the spirit would not so easily find itself in distress",1886,2003,242,"['once', 'by', 'means', 'of', 'jesuitism', 'and', 'the', 'second', 'time', 'by', 'means', 'of', 'democratic', 'enlightenment', 'which', 'with', 'the', 'aid', 'of', 'liberty', 'of', 'the', 'press', 'and', 'newspaper', 'reading', 'might', 'in', 'fact', 'bring', 'it', 'about', 'that', 'the', 'spirit', 'would', 'not', 'so', 'easily', 'find', 'itself', 'in', 'distress']"," once by mean of Jesuitism , and the second time by mean of democratic enlightenment which , with the aid of liberty of the press and newspaper reading , may , in fact , bring -PRON- about that the spirit would not so easily find -PRON- in distress"
Beyond Good And Evil,Nietzsche,nietzsche,(The Germans invented gunpowder all credit to them!,(the germans invented gunpowder all credit to them!,1886,2003,51,"['the', 'germans', 'invented', 'gunpowder', 'all', 'credit', 'to', 'them']", ( the Germans invent gunpowder all credit to -PRON- !
Beyond Good And Evil,Nietzsche,nietzsche,but they again made things square,but they again made things square,1886,2003,33,"['but', 'they', 'again', 'made', 'things', 'square']", but -PRON- again make thing square
Beyond Good And Evil,Nietzsche,nietzsche,they invented printing.),they invented printing.),1886,2003,24,"['they', 'invented', 'printing']", -PRON- invent printing . )
